Timestamp,vehicles/10min,kWh/10min
1/3/2022 16:40,50,0
1/3/2022 16:50,51,0
1/3/2022 17:00,54,0
1/3/2022 17:10,65,0
1/3/2022 17:20,44,0
1/3/2022 17:30,53,0
1/3/2022 17:40,48,0
1/3/2022 17:50,54,0
1/3/2022 18:00,50,0
1/3/2022 18:10,67,0
1/3/2022 18:20,29,0
1/3/2022 18:30,37,0
1/3/2022 18:40,47,0
1/3/2022 18:50,26,0
1/3/2022 19:00,27,0
1/3/2022 19:10,33,0
1/3/2022 19:20,27,0
1/3/2022 19:30,32,0
1/3/2022 19:40,28,0
1/3/2022 19:50,22,0
1/3/2022 20:00,17,0
1/3/2022 20:10,20,0
1/3/2022 20:20,26,0
1/3/2022 20:30,15,0
1/3/2022 20:40,24,0
1/3/2022 20:50,10,0
1/3/2022 21:00,6,0
1/3/2022 21:10,17,0
1/3/2022 21:20,16,0
1/3/2022 21:30,16,0
1/3/2022 21:40,15,0
1/3/2022 21:50,13,0
1/3/2022 22:00,14,0
1/3/2022 22:10,16,0
1/3/2022 22:20,14,0
1/3/2022 22:30,11,0
1/3/2022 22:40,7,0
1/3/2022 22:50,14,0
1/3/2022 23:00,17,0
1/3/2022 23:10,12,0
1/3/2022 23:20,7,0
1/3/2022 23:30,16,0
1/3/2022 23:40,5,0
1/3/2022 23:50,7,0
1/4/2022 0:00,5,0
1/4/2022 0:10,10,0
1/4/2022 0:20,4,0
1/4/2022 0:30,5,0
1/4/2022 0:40,7,0
1/4/2022 0:50,4,0
1/4/2022 1:00,0,0
1/4/2022 1:10,4,0
1/4/2022 1:20,1,0
1/4/2022 1:30,3,0
1/4/2022 1:40,1,0
1/4/2022 1:50,6,0
1/4/2022 2:00,1,0
1/4/2022 2:10,2,0
1/4/2022 2:20,2,0
1/4/2022 2:30,2,0
1/4/2022 2:40,3,0
1/4/2022 2:50,1,0
1/4/2022 3:00,1,0
1/4/2022 3:10,0,0
1/4/2022 3:20,3,0
1/4/2022 3:30,0,0
1/4/2022 3:40,4,0
1/4/2022 3:50,1,0
1/4/2022 4:00,2,0
1/4/2022 4:10,1,0
1/4/2022 4:20,3,0
1/4/2022 4:30,1,0
1/4/2022 4:40,0,0
1/4/2022 4:50,0,0
1/4/2022 5:00,1,0
1/4/2022 5:10,0,0
1/4/2022 5:20,1,0
1/4/2022 5:30,2,0
1/4/2022 5:40,4,0
1/4/2022 5:50,1,0
1/4/2022 6:00,1,0
1/4/2022 6:10,3,0
1/4/2022 6:20,6,0
1/4/2022 6:30,8,0
1/4/2022 6:40,8,0
1/4/2022 6:50,12,0
1/4/2022 7:00,21,0
1/4/2022 7:10,23,0
1/4/2022 7:20,21,0
1/4/2022 7:30,19,0
1/4/2022 7:40,17,0
1/4/2022 7:50,30,0
1/4/2022 8:00,21,0
1/4/2022 8:10,27,0
1/4/2022 8:20,14,0
1/4/2022 8:30,17,0
1/4/2022 8:40,29,0
1/4/2022 8:50,26,0
1/4/2022 9:00,36,0
1/4/2022 9:10,25,0
1/4/2022 9:20,29,0
1/4/2022 9:30,21,0
1/4/2022 9:40,30,0
1/4/2022 9:50,35,0
1/4/2022 10:00,34,0
1/4/2022 10:10,29,0
1/4/2022 10:20,23,0
1/4/2022 10:30,30,0
1/4/2022 10:40,35,0
1/4/2022 10:50,26,0
1/4/2022 11:00,26,0
1/4/2022 11:10,32,0
1/4/2022 11:20,23,0
1/4/2022 11:30,33,0
1/4/2022 11:40,40,0
1/4/2022 11:50,34,0
1/4/2022 12:00,43,0
1/4/2022 12:10,13,0
1/4/2022 12:20,26,0
1/4/2022 12:30,30,0
1/4/2022 12:40,44,0
1/4/2022 12:50,49,0
1/4/2022 13:00,27,0
1/4/2022 13:10,40,0
1/4/2022 13:20,31,0
1/4/2022 13:30,19,0
1/4/2022 13:40,51,0
1/4/2022 13:50,38,0
1/4/2022 14:00,37,0
1/4/2022 14:10,43,0
1/4/2022 14:20,44,0
1/4/2022 14:30,46,0
1/4/2022 14:40,24,0
1/4/2022 14:50,46,0
1/4/2022 15:00,48,0
1/4/2022 15:10,38,0
1/4/2022 15:20,54,0
1/4/2022 15:30,39,0
1/4/2022 15:40,42,0
1/4/2022 15:50,38,0
1/4/2022 16:00,54,0
1/4/2022 16:10,53,0
1/4/2022 16:20,50,0
1/4/2022 16:30,47,0
1/4/2022 16:40,69,0
1/4/2022 16:50,76,0
1/4/2022 17:00,63,0
1/4/2022 17:10,62,0
1/4/2022 17:20,46,0
1/4/2022 17:30,57,0
1/4/2022 17:40,66,0
1/4/2022 17:50,42,0
1/4/2022 18:00,43,0
1/4/2022 18:10,48,0
1/4/2022 18:20,48,0
1/4/2022 18:30,45,0
1/4/2022 18:40,32,0
1/4/2022 18:50,36,0
1/4/2022 19:00,27,0
1/4/2022 19:10,28,0
1/4/2022 19:20,35,0
1/4/2022 19:30,22,0
1/4/2022 19:40,28,0
1/4/2022 19:50,17,0
1/4/2022 20:00,25,0
1/4/2022 20:10,25,0
1/4/2022 20:20,20,0
1/4/2022 20:30,19,0
1/4/2022 20:40,13,0
1/4/2022 20:50,16,0
1/4/2022 21:00,16,0
1/4/2022 21:10,12,0
1/4/2022 21:20,17,0
1/4/2022 21:30,23,0
1/4/2022 21:40,17,0
1/4/2022 21:50,14,0
1/4/2022 22:00,14,0
1/4/2022 22:10,14,0
1/4/2022 22:20,15,0
1/4/2022 22:30,18,0
1/4/2022 22:40,11,0
1/4/2022 22:50,16,0
1/4/2022 23:00,13,0
1/4/2022 23:10,10,0
1/4/2022 23:20,7,0
1/4/2022 23:30,15,0
1/4/2022 23:40,5,0
1/4/2022 23:50,3,0
1/5/2022 0:00,12,0
1/5/2022 0:10,7,0
1/5/2022 0:20,7,0
1/5/2022 0:30,10,0
1/5/2022 0:40,5,0
1/5/2022 0:50,1,0
1/5/2022 1:00,1,0
1/5/2022 1:10,1,0
1/5/2022 1:20,4,0
1/5/2022 1:30,3,0
1/5/2022 1:40,1,0
1/5/2022 1:50,4,0
1/5/2022 2:00,3,0
1/5/2022 2:10,0,0
1/5/2022 2:20,1,0
1/5/2022 2:30,4,0
1/5/2022 2:40,3,0
1/5/2022 2:50,4,0
1/5/2022 3:00,1,0
1/5/2022 3:10,1,0
1/5/2022 3:20,0,0
1/5/2022 3:30,3,0
1/5/2022 3:40,0,0
1/5/2022 3:50,1,0
1/5/2022 4:00,1,0
1/5/2022 4:10,1,0
1/5/2022 4:20,2,0
1/5/2022 4:30,0,0
1/5/2022 4:40,0,0
1/5/2022 4:50,0,0
1/5/2022 5:00,1,0
1/5/2022 5:10,0,0
1/5/2022 5:20,0,0
1/5/2022 5:30,3,0
1/5/2022 5:40,1,0
1/5/2022 5:50,1,0
1/5/2022 6:00,1,0
1/5/2022 6:10,0,0
1/5/2022 6:20,8,0
1/5/2022 6:30,5,0
1/5/2022 6:40,12,0
1/5/2022 6:50,9,0
1/5/2022 7:00,16,0
1/5/2022 7:10,23,0
1/5/2022 7:20,24,0
1/5/2022 7:30,28,0
1/5/2022 7:40,23,0
1/5/2022 7:50,30,0
1/5/2022 8:00,8,0
1/5/2022 8:10,22,0
1/5/2022 8:20,18,0
1/5/2022 8:30,33,0
1/5/2022 8:40,32,0
1/5/2022 8:50,33,0
1/5/2022 9:00,20,0
1/5/2022 9:10,28,0
1/5/2022 9:20,31,0
1/5/2022 9:30,31,0
1/5/2022 9:40,25,0
1/5/2022 9:50,13,0
1/5/2022 10:00,12,0
1/5/2022 10:10,21,0
1/5/2022 10:20,18,0
1/5/2022 10:30,18,0
1/5/2022 10:40,24,0
1/5/2022 10:50,14,0
1/5/2022 11:00,13,0
1/5/2022 11:10,11,0
1/5/2022 11:20,18,0
1/5/2022 11:30,12,0
1/5/2022 11:40,11,0
1/5/2022 11:50,27,0
1/5/2022 12:00,24,0
1/5/2022 12:10,11,0
1/5/2022 12:20,17,0
1/5/2022 12:30,23,0
1/5/2022 12:40,20,0
1/5/2022 12:50,28,0
1/5/2022 13:00,21,0
1/5/2022 13:10,13,0
1/5/2022 13:20,17,0
1/5/2022 13:30,16,0
1/5/2022 13:40,24,0
1/5/2022 13:50,19,0
1/5/2022 14:00,26,0
1/5/2022 14:10,24,0
1/5/2022 14:20,29,0
1/5/2022 14:30,19,0
1/5/2022 14:40,29,0
1/5/2022 14:50,28,0
1/5/2022 15:00,37,0
1/5/2022 15:10,43,0
1/5/2022 15:20,29,0
1/5/2022 15:30,28,0
1/5/2022 15:40,36,0
1/5/2022 15:50,46,0
1/5/2022 16:00,22,0
1/5/2022 16:10,36,0
1/5/2022 16:20,37,0
1/5/2022 16:30,45,0
1/5/2022 16:40,35,0
1/5/2022 16:50,45,0
1/5/2022 17:00,48,0
1/5/2022 17:10,31,0
1/5/2022 17:20,26,0
1/5/2022 17:30,26,0
1/5/2022 17:40,39,0
1/5/2022 17:50,19,0
1/5/2022 18:00,24,0
1/5/2022 18:10,25,0
1/5/2022 18:20,18,0
1/5/2022 18:30,17,0
1/5/2022 18:40,23,0
1/5/2022 18:50,20,0
1/5/2022 19:00,8,0
1/5/2022 19:10,13,0
1/5/2022 19:20,9,0
1/5/2022 19:30,5,0
1/5/2022 19:40,11,0
1/5/2022 19:50,7,0
